customer_order_id, user_id, cost, order_date, order_time,status_id
1141,3,60.5,  2023-01-14,  12:45:45,1
1142,3,66.5,  2023-01-14,  13:59:56,1
1143,1,61.5,  2023-01-14,  13:24:52,1
1144,2,26.25,  2023-01-14,  15:12:47,1
1145,3,71.5,  2023-01-14,  10:10:07,1
1146,1,36,  2023-01-14,  11:09:38,1
1147,1,33,  2023-01-14,  11:12:06,1
1148,1,7,  2023-01-14,  09:02:29,1
1149,3,74.5,  2023-01-14,  14:25:28,1
1150,1,43.25,  2023-01-15,  12:58:31,1
1151,3,21,  2023-01-15,  13:17:24,1
1152,1,73.25,  2023-01-15,  14:37:37,1
1153,3,17.5,  2023-01-15,  08:35:02,1
1154,1,77.5,  2023-01-15,  09:17:52,1
1155,1,4.5,  2023-01-15,  12:20:30,1
1156,3,18,  2023-01-15,  12:17:09,1
1157,1,75.5,  2023-01-15,  15:22:08,1
1158,2,29.75,  2023-01-15,  08:54:38,1
1159,1,31.5,  2023-01-15,  16:00:43,1
1160,3,84,  2023-01-15,  12:32:33,1
1161,1,43.5,  2023-01-15,  11:20:26,1
1162,3,54,  2023-01-15,  15:14:45,1
1163,1,68,  2023-01-15,  15:53:27,1
1164,2,21,  2023-01-16,  15:41:19,1
1165,3,7,  2023-01-16,  16:39:51,1
1166,1,25,  2023-01-16,  13:40:15,1
1167,3,43.75,  2023-01-16,  11:47:33,1
1168,1,32.75,  2023-01-16,  15:45:12,1
1169,1,22.75,  2023-01-16,  11:41:10,1
1170,3,33.5,  2023-01-16,  16:33:52,1
1171,3,67.5,  2023-01-16,  16:49:21,1
1172,2,45,  2023-01-16,  11:12:09,1
1173,2,3.5,  2023-01-16,  10:34:37,1
1174,2,66,  2023-01-16,  09:09:52,1
1175,1,29.25,  2023-01-17,  08:43:35,1
1176,3,91,  2023-01-17,  14:36:16,1
1177,3,14,  2023-01-17,  15:54:43,1
1178,2,14,  2023-01-17,  16:45:07,1
1179,3,5.5,  2023-01-17,  15:57:49,1
1180,2,38.25,  2023-01-17,  09:51:38,1
1181,2,56,  2023-01-18,  10:18:10,1
1182,1,87,  2023-01-18,  13:16:34,1
1183,2,32.5,  2023-01-18,  10:40:44,1
1184,3,55,  2023-01-18,  09:36:02,1
1185,2,61.5,  2023-01-18,  14:39:08,1
1186,3,109.25,  2023-01-18,  16:12:33,1
1187,3,18.5,  2023-01-18,  15:02:44,1
1188,2,72.25,  2023-01-18,  16:38:08,1
1189,1,3.75,  2023-01-18,  09:55:48,1
1190,3,52,  2023-01-18,  11:09:22,1
1191,2,7,  2023-01-18,  14:15:54,1
1192,3,12,  2023-01-18,  11:44:13,1
1193,3,31.5,  2023-01-18,  15:29:24,1
1194,3,24.5,  2023-01-18,  14:12:29,1
1195,3,81.75,  2023-01-18,  08:55:34,1
1196,2,95.75,  2023-01-18,  14:25:11,1
1197,1,22.75,  2023-01-18,  13:23:51,1
1198,3,15,  2023-01-18,  08:28:58,1
1199,3,138.5,  2023-01-18,  13:28:22,1
1200,2,22.75,  2023-01-18,  15:22:09,1
1201,2,26.25,  2023-01-18,  11:37:14,1
1202,1,55.75,  2023-01-18,  16:50:46,1
1203,2,27.25,  2023-01-18,  15:15:02,1
1204,2,8.75,  2023-01-18,  12:43:12,1
1205,2,38.5,  2023-01-18,  09:44:27,1
1206,1,36.75,  2023-01-18,  09:21:17,1
1207,3,22.25,  2023-01-18,  08:49:44,1
1208,2,8,  2023-01-18,  08:24:43,1
1209,2,22,  2023-01-18,  12:16:29,1
1210,1,44.75,  2023-01-18,  15:51:13,1
1211,2,24.5,  2023-01-18,  11:15:09,1
1212,2,33,  2023-01-18,  12:05:14,1
1213,3,84.5,  2023-01-18,  08:54:10,1
1214,2,41.5,  2023-01-18,  14:38:41,1
1215,1,11,  2023-01-18,  11:32:10,1
1216,2,52.75,  2023-01-18,  13:20:24,1
1217,3,31.5,  2023-01-18,  08:16:31,1
1218,1,37.75,  2023-01-18,  15:52:50,1
1219,2,57.25,  2023-01-18,  15:26:28,1
1220,3,45,  2023-01-18,  13:29:21,1
1221,3,22.5,  2023-01-18,  15:08:27,1
1222,2,109.25,  2023-01-18,  16:25:13,1
1223,2,126.5,  2023-01-18,  16:16:51,1
1224,3,61.75,  2023-01-18,  08:28:52,1
1225,2,69.5,  2023-01-18,  13:43:43,1
1226,1,49,  2023-01-18,  14:07:27,1
1227,3,46.75,  2023-01-18,  09:16:34,1
1228,2,22.75,  2023-01-18,  08:44:33,1
1229,2,95,  2023-01-18,  08:41:58,1
1230,3,29.75,  2023-01-18,  13:47:55,1
1231,1,10.5,  2023-01-18,  16:48:44,1
1232,2,38,  2023-01-18,  08:47:23,1
1233,3,14,  2023-01-18,  13:12:14,1
1234,2,18,  2023-01-18,  15:22:19,1
1235,3,26,  2023-01-18,  11:00:49,1
1236,3,51.75,  2023-01-18,  11:02:46,1
1237,2,60,  2023-01-19,  11:51:55,1
1238,3,21,  2023-01-19,  10:48:43,1
1239,3,8.75,  2023-01-19,  12:16:58,1
1240,1,147.25,  2023-01-19,  13:34:47,1
1241,2,111.25,  2023-01-19,  12:24:11,1
1242,3,23,  2023-01-19,  16:19:39,1
1243,3,17.5,  2023-01-19,  15:34:37,1
1244,1,27.5,  2023-01-19,  09:30:48,1
1245,3,39.5,  2023-01-19,  13:44:26,1
1246,1,47,  2023-01-19,  09:43:28,1
1247,2,61.5,  2023-01-19,  12:01:12,1
1248,2,21,  2023-01-19,  10:49:49,1
1249,1,55.75,  2023-01-19,  12:54:54,1
1250,3,31.5,  2023-01-19,  09:38:22,1
1251,1,31.75,  2023-01-19,  09:03:28,1
1252,1,17.5,  2023-01-19,  12:27:26,1
1253,2,94.25,  2023-01-19,  09:02:34,1
1254,2,22.75,  2023-01-19,  13:03:46,1
1255,1,73,  2023-01-20,  14:20:49,1
1256,3,33.5,  2023-01-20,  08:44:29,1
1257,3,7,  2023-01-20,  13:08:25,1
1258,1,24.5,  2023-01-20,  08:17:55,1
1259,1,51.25,  2023-01-20,  11:04:21,1
1260,3,5.25,  2023-01-20,  11:27:09,1
1261,2,61.25,  2023-01-21,  13:52:12,1
1262,1,10.5,  2023-01-21,  16:00,1
1263,3,112,  2023-01-21,  16:32,1
1264,3,103.5,  2023-01-21,  13:57:37,1
1265,1,19.5,  2023-01-21,  16:20:15,1
1266,3,57.25,  2023-01-21,  12:28:21,1
1267,3,100,  2023-01-21,  16:56:09,1
1268,2,50,  2023-01-22,  11:27:08,1
1269,1,18,  2023-01-22,  09:01:58,1
1270,3,24.5,  2023-01-22,  13:51:10,1
1271,1,22.75,  2023-01-22,  08:44:01,1
1272,1,30.25,  2023-01-22,  10:29:49,1
1273,1,42,  2023-01-22,  14:53:44,1
1274,1,95.25,  2023-01-22,  08:32:59,1
1275,1,5.25,  2023-01-22,  08:45:43,1
1276,3,27.5,  2023-01-23,  12:51:42,1
1277,3,65.25,  2023-01-23,  12:35:52,1
1278,1,57.5,  2023-01-23,  14:54:17,1
1279,2,54,  2023-01-23,  08:21:11,1
1280,3,110.5,  2023-01-23,  11:15:40,1
1281,2,55.25,  2023-01-23,  16:06:32,1
1282,3,27,  2023-01-23,  14:54:06,1
1283,2,71.5,  2023-01-23,  12:09:36,1
1284,1,76.25,  2023-01-23,  12:10:36,1
1285,3,68.75,  2023-01-23,  11:43:47,1
1286,2,36,  2023-01-23,  14:39:49,1
1287,1,45.5,  2023-01-23,  13:36:18,1
1288,1,37,  2023-01-23,  12:32:05,1
1289,2,30.25,  2023-01-23,  11:32:49,1
1290,1,59,  2023-01-23,  15:02:04,1
1291,3,97,  2023-01-23,  12:30:44,1
1292,2,41.75,  2023-01-23,  14:39:22,1
1293,2,49.75,  2023-01-24,  08:16:56,1
1294,2,1.75,  2023-01-24,  09:07:53,1
1295,1,7,  2023-01-24,  10:40:37,1
1296,1,38.5,  2023-01-24,  14:48:44,1
1297,2,39,  2023-01-24,  16:27:52,1
1298,1,18.25,  2023-01-24,  10:30:15,1
1299,1,16.5,  2023-01-24,  16:25:37,1
1300,2,7,  2023-01-24,  13:19:42,1
1301,2,41.25,  2023-01-24,  15:00:56,1
1302,2,76.75,  2023-01-24,  15:17:11,1
1303,3,36.75,  2023-01-24,  14:59:51,1
1304,3,76.25,  2023-01-24,  11:02:20,1
1305,3,45,  2023-01-25,  15:01:17,1
1306,1,28.5,  2023-01-25,  14:50:49,1
1307,2,18,  2023-01-25,  08:34:13,1
1308,1,97.5,  2023-01-25,  14:19:07,1
1309,1,104.5,  2023-01-25,  13:47:04,1
1310,2,28.5,  2023-01-25,  08:37:49,1
1311,1,55.25,  2023-01-25,  15:20:40,1
1312,1,43.5,  2023-01-25,  13:20:07,1
1313,1,103.5,  2023-01-26,  10:15:37,1
1314,2,28,  2023-01-26,  13:19:36,1
1315,2,14,  2023-01-26,  08:05:59,1
1316,2,56.75,  2023-01-26,  11:55:57,1
1317,1,15.75,  2023-01-26,  13:45:22,1
1318,3,49.5,  2023-01-26,  08:25:41,1
1319,2,22.75,  2023-01-26,  13:17:09,1
1320,1,12.25,  2023-01-26,  16:53:31,1
1321,1,47,  2023-01-26,  09:53:03,1
1322,1,31.5,  2023-01-27,  12:54:58,1
1323,3,72,  2023-01-27,  09:12:30,1
1324,1,53.5,  2023-01-27,  08:59:19,1
1325,1,62,  2023-01-27,  09:04:21,1
1326,2,17,  2023-01-27,  10:53:03,1
1327,3,41,  2023-01-27,  08:43:39,1
1328,2,73.25,  2023-01-27,  16:09:19,1
1329,1,7,  2023-01-27,  13:03:54,1
1330,1,71.25,  2023-01-27,  16:45:24,1
1331,2,7,  2023-01-27,  09:02:40,1
1332,1,67,  2023-01-27,  14:31:41,1
1333,3,10.5,  2023-01-27,  12:40:19,1
1334,2,33,  2023-01-27,  09:27:47,1
1335,3,17.5,  2023-01-27,  14:58:22,1
1336,3,22.75,  2023-01-28,  13:13:44,1
1337,2,94.5,  2023-01-28,  14:23:19,1
1338,1,17.5,  2023-01-28,  11:45:34,1
1339,2,83,  2023-01-28,  16:17:35,1
1340,3,49.5,  2023-01-28,  09:18:34,1
1341,2,14,  2023-01-28,  16:27:35,1
1342,1,71.5,  2023-01-28,  12:14:46,1
1343,1,21,  2023-01-28,  12:06,1
1344,2,5.25,  2023-01-28,  16:57:32,1
1345,3,17.5,  2023-01-28,  14:02:55,1
1346,2,46.75,  2023-01-29,  09:51:11,1
1347,1,24,  2023-01-29,  09:03:15,1
1348,1,79.75,  2023-01-29,  14:12:35,1
1349,1,16.5,  2023-01-29,  12:43:15,1
1350,1,79,  2023-01-29,  12:44:34,1
1351,1,11,  2023-01-29,  16:34:47,1
1352,1,15.75,  2023-01-29,  16:47:48,1
1353,3,78.5,  2023-01-29,  10:24:20,1
1354,1,27,  2023-01-29,  13:05:13,1
1355,3,124.5,  2023-01-29,  10:34:15,1
1356,3,5.5,  2023-01-29,  13:19:46,1
1357,2,53.75,  2023-01-29,  15:43:31,1
1358,3,49.5,  2023-01-29,  11:48:15,1
1359,1,29.5,  2023-01-29,  12:08:37,1
1360,1,89,  2023-01-29,  10:31:34,1
1361,2,55,  2023-01-30,  14:20:18,1
1362,1,28,  2023-01-30,  08:01:03,1
1363,1,12.5,  2023-01-30,  16:07:42,1
1364,1,5.25,  2023-01-30,  15:24:04,1
1365,1,38.5,  2023-01-30,  08:04:21,1
1366,2,13.5,  2023-01-30,  12:24:15,1
1367,1,5.25,  2023-01-30,  09:27:56,1
1368,1,93,  2023-01-30,  13:26:27,1
1369,1,14,  2023-01-30,  14:04:58,1
1370,3,59.5,  2023-01-30,  16:45:48,1
1371,3,26.5,  2023-01-31,  14:53:19,1
1372,2,44,  2023-01-31,  14:55:36,1
1373,1,10,  2023-01-31,  09:04:24,1
1374,3,38,  2023-01-31,  08:21:13,1
1375,1,17.5,  2023-01-31,  09:23:50,1
1376,3,10,  2023-01-31,  13:45:52,1
1377,2,14,  2023-01-31,  10:03:41,1
1378,3,31,  2023-01-31,  09:06:35,1
1379,1,66,  2023-01-31,  11:53:14,1
1380,1,22.75,  2023-01-31,  09:30:10,1
1381,2,68.25,  2023-01-31,  13:36:49,1
1382,1,45,  2023-01-31,  15:53:08,1
1383,2,21,  2023-01-31,  08:27:30,1
1384,2,27,  2023-01-31,  15:47:59,1
1385,3,3.5,  2023-01-31,  08:15:50,1
1386,1,30.75,  2023-01-31,  08:58:52,1
1387,2,41,  2023-01-31,  12:45:32,1
1388,3,109.25,  2023-01-31,  16:04:21,1
1389,2,98.75,  2023-02-01,  08:39:46,1
1390,3,35,  2023-02-01,  15:06:51,1
1391,1,35,  2023-02-01,  14:15:55,1
1392,2,21,  2023-02-01,  10:17:50,1
1393,3,46,  2023-02-01,  08:24:28,1
1394,3,17.75,  2023-02-01,  13:26:06,1
1395,3,26.25,  2023-02-01,  15:15:34,1
1396,2,27.75,  2023-02-01,  09:32:57,1
1397,3,71.75,  2023-02-01,  10:17:41,1
1398,3,22.75,  2023-02-01,  10:49:10,1
1399,1,24.25,  2023-02-01,  15:25:14,1
1400,3,8.75,  2023-02-01,  12:02:39,1
1401,3,1.75,  2023-02-01,  10:06:32,1
1402,3,26.25,  2023-02-01,  14:25:14,1
1403,2,16.5,  2023-02-02,  09:04:13,1
1404,3,21,  2023-02-02,  16:51:23,1
1405,1,61.5,  2023-02-02,  15:19:03,1
1406,2,16.5,  2023-02-02,  10:16:47,1
1407,2,36.75,  2023-02-02,  12:10:08,1
1408,1,94.25,  2023-02-02,  13:45:58,1
1409,2,17.5,  2023-02-02,  12:04:15,1
1410,1,28.5,  2023-02-02,  14:03:18,1
1411,2,17.5,  2023-02-03,  14:00:37,1
1412,2,50.75,  2023-02-03,  14:40:17,1
1413,2,27,  2023-02-03,  14:06:16,1
1414,3,55,  2023-02-03,  09:26:09,1
1415,2,46,  2023-02-03,  14:24:05,1
1416,2,93.5,  2023-02-03,  11:17,1
1417,1,22.75,  2023-02-03,  08:44:03,1
1418,2,16.5,  2023-02-03,  10:21:47,1
1419,3,24.5,  2023-02-03,  16:09:38,1
1420,3,135,  2023-02-03,  09:09:24,1
1421,1,8.75,  2023-02-03,  08:03:12,1
1422,1,60,  2023-02-03,  14:52:17,1
1423,2,21,  2023-02-03,  09:33:31,1
1424,2,66,  2023-02-03,  13:15:10,1
1425,1,56.75,  2023-02-03,  15:48:33,1
1426,1,80.5,  2023-02-03,  12:21:21,1
1427,3,14,  2023-02-04,  08:26:28,1
1428,3,17.5,  2023-02-04,  15:50:41,1
1429,1,7,  2023-02-04,  13:43:58,1
1430,1,7,  2023-02-04,  08:28:51,1
1431,2,42,  2023-02-04,  11:00:02,1
1432,3,82,  2023-02-04,  09:44:57,1
1433,2,75.75,  2023-02-04,  11:39,1
1434,1,28.5,  2023-02-04,  16:42:39,1
1435,3,74.75,  2023-02-04,  11:00:52,1
1436,3,24.5,  2023-02-05,  11:24:16,1
1437,3,77.75,  2023-02-05,  14:29:19,1
1438,2,81.75,  2023-02-05,  10:34:14,1
1439,2,70.25,  2023-02-05,  12:04:16,1
1440,1,22.75,  2023-02-05,  09:24:17,1
1441,2,46.75,  2023-02-05,  14:05:36,1
1442,3,59.5,  2023-02-05,  14:12:37,1
1443,1,63.5,  2023-02-05,  09:05:06,1
1444,3,22.75,  2023-02-05,  09:45:13,1
1445,2,20,  2023-02-05,  10:12:55,1
1446,2,5.25,  2023-02-05,  11:08:44,1
1447,3,64,  2023-02-05,  09:32:41,1
1448,2,42,  2023-02-05,  10:16:21,1
1449,1,13.5,  2023-02-06,  10:48:33,1
1450,1,38.5,  2023-02-06,  09:17:25,1
1451,3,31.5,  2023-02-06,  15:24:38,1
1452,2,24.5,  2023-02-06,  13:55:57,1
1453,2,3.5,  2023-02-06,  13:14:26,1
1454,3,7,  2023-02-06,  13:36:50,1
1455,2,40.25,  2023-02-06,  12:45:49,1
1456,3,21,  2023-02-06,  10:00:19,1
1457,1,71.5,  2023-02-06,  14:59:51,1
1458,3,31.5,  2023-02-06,  09:32:51,1
1459,2,22,  2023-02-06,  13:35:37,1
1460,1,46.25,  2023-02-06,  13:18:12,1
1461,2,10.5,  2023-02-06,  13:35:54,1
1462,2,44.75,  2023-02-06,  16:05:54,1
1463,1,31.5,  2023-02-07,  09:53:59,1
1464,1,30.75,  2023-02-07,  15:05:18,1
1465,1,59.25,  2023-02-07,  10:20:58,1
1466,1,55.25,  2023-02-07,  08:37:05,1
1467,2,44,  2023-02-07,  13:40:48,1
1468,2,37.75,  2023-02-08,  13:43:16,1
1469,2,31.5,  2023-02-08,  13:37:27,1
1470,2,36.75,  2023-02-08,  08:19:38,1
1471,1,35,  2023-02-08,  13:33:16,1
1472,1,76.25,  2023-02-08,  09:01:38,1
1473,1,91,  2023-02-08,  09:26:12,1
1474,2,5.25,  2023-02-08,  12:33:29,1
1475,1,14,  2023-02-08,  12:19:57,1
1476,1,106.5,  2023-02-08,  10:52:11,1
1477,1,13.5,  2023-02-08,  15:37:19,1
1478,2,21,  2023-02-09,  14:06:43,1
1479,1,126,  2023-02-09,  12:49:11,1
1480,3,24.5,  2023-02-09,  08:52:11,1
1481,2,23.5,  2023-02-09,  10:17:35,1
1482,2,101.25,  2023-02-09,  13:10:31,1
1483,2,4.5,  2023-02-09,  10:23:37,1
1484,2,67,  2023-02-09,  13:05:28,1
1485,2,22,  2023-02-09,  10:44:54,1
1486,2,5.25,  2023-02-09,  15:58:08,1
1487,2,38.5,  2023-02-09,  10:18:39,1
1488,3,88,  2023-02-10,  14:09:21,1
1489,1,121.5,  2023-02-10,  09:16:33,1
1490,2,45.5,  2023-02-10,  08:19:32,1
1491,1,17.5,  2023-02-10,  16:03:39,1
1492,3,92.25,  2023-02-10,  10:40:21,1
1493,2,41,  2023-02-10,  09:55:27,1
1494,3,62.25,  2023-02-10,  08:38:03,1
1495,2,10.5,  2023-02-10,  14:15:56,1
1496,1,56.5,  2023-02-10,  12:12:42,1
1497,3,73.75,  2023-02-10,  11:51:26,1
1498,2,15.75,  2023-02-11,  09:57:56,1
1499,2,72.75,  2023-02-11,  16:02:04,1
1500,3,68.75,  2023-02-11,  08:47:50,1
1501,1,14,  2023-02-11,  12:43:40,1
1502,1,27.25,  2023-02-11,  14:01:02,1
1503,3,26.25,  2023-02-11,  11:45:56,1
1504,3,11,  2023-02-11,  16:01:06,1
1505,2,36,  2023-02-12,  09:07:41,1
1506,1,70.75,  2023-02-12,  16:59:41,1
1507,1,72.75,  2023-02-12,  14:33:27,1
1508,3,40.25,  2023-02-12,  08:02:41,1
1509,1,33.75,  2023-02-12,  16:08:48,1
1510,2,45,  2023-02-12,  12:19,1
1511,1,8.75,  2023-02-12,  16:13:13,1
1512,1,18.75,  2023-02-12,  12:09:11,1
1513,1,117.75,  2023-02-12,  08:19:54,1
1514,3,44,  2023-02-12,  14:59:15,1
1515,1,7,  2023-02-12,  15:57:31,1
1516,2,58.5,  2023-02-12,  14:43:15,1
1517,3,64.75,  2023-02-12,  10:30:55,1
1518,2,26.75,  2023-02-12,  13:12:11,1
1519,1,13.5,  2023-02-12,  14:42:53,1
1520,3,49.5,  2023-02-13,  12:21:28,1
1521,1,10.75,  2023-02-13,  12:51:47,1
1522,1,27.25,  2023-02-13,  15:46:23,1
1523,2,75.5,  2023-02-13,  14:08:50,1
1524,2,54,  2023-02-13,  15:29:52,1
1525,2,36.75,  2023-02-13,  10:13:06,1
1526,3,36,  2023-02-13,  09:32:03,1
1527,3,81.75,  2023-02-13,  16:09:31,1
1528,2,27,  2023-02-13,  08:21,1
1529,1,72,  2023-02-13,  10:44:52,1
1530,1,113.5,  2023-02-13,  14:46:09,1
1531,1,39.25,  2023-02-13,  08:19:23,1
1532,2,64,  2023-02-13,  10:48:38,1
1533,2,51,  2023-02-13,  08:04:17,1
1534,2,108.5,  2023-02-13,  10:28:36,1
1535,2,94.25,  2023-02-13,  13:57:22,1
1536,1,86.5,  2023-02-13,  12:10:48,1
1537,1,64.25,  2023-02-14,  09:25:29,1
1538,1,4.5,  2023-02-14,  16:47:30,1
1539,3,38.5,  2023-02-14,  15:02:47,1
1540,3,39,  2023-02-14,  15:27:21,1
1541,2,49.5,  2023-02-14,  11:38:34,1
1542,1,19.25,  2023-02-14,  16:55:18,1
1543,3,89.5,  2023-02-14,  13:31:23,1
1544,1,26.25,  2023-02-14,  16:03:38,1
1545,3,60.5,  2023-02-14,  16:46:38,1
1546,2,105.75,  2023-02-14,  08:09:28,1
1547,3,12.25,  2023-02-14,  13:00:07,1
1548,1,33.25,  2023-02-14,  08:17,1
1549,1,21,  2023-02-15,  16:45:15,1
1550,2,12.25,  2023-02-15,  12:55:37,1
1551,2,17.5,  2023-02-15,  13:55:18,1
1552,1,14,  2023-02-15,  09:41:44,1
1553,1,12.25,  2023-02-16,  08:37:54,1
1554,1,45.75,  2023-02-16,  12:38:28,1
1555,2,128.5,  2023-02-16,  16:19:32,1
1556,3,39,  2023-02-16,  09:41:20,1
1557,3,73.5,  2023-02-16,  11:21:30,1
1558,1,89,  2023-02-16,  08:01:50,1
1559,3,12.25,  2023-02-16,  16:22:44,1
1560,3,19.25,  2023-02-16,  13:35:34,1
1561,2,5.25,  2023-02-16,  14:15:44,1
1562,1,26,  2023-02-16,  13:38:09,1
1563,3,61,  2023-02-17,  16:56:44,1
1564,2,69.75,  2023-02-17,  13:10,1
1565,2,53,  2023-02-17,  10:05:15,1
1566,1,69.75,  2023-02-17,  09:33:09,1
1567,1,80.5,  2023-02-17,  08:56:41,1
1568,3,1.75,  2023-02-17,  14:15:14,1
1569,3,16.5,  2023-02-17,  13:13:12,1
1570,1,19.25,  2023-02-17,  16:09:34,1
1571,1,68.25,  2023-02-17,  11:18:18,1
1572,2,71.5,  2023-02-17,  16:37:08,1
1573,2,68.75,  2023-02-17,  10:08:47,1
1574,1,21.5,  2023-02-17,  16:06:35,1
1575,1,18,  2023-02-17,  14:22:36,1
1576,3,27.5,  2023-02-18,  12:36:31,1
1577,2,54.25,  2023-02-18,  11:05:43,1
1578,1,33.25,  2023-02-18,  11:40:13,1
1579,1,51,  2023-02-18,  12:57:25,1
1580,1,90.75,  2023-02-18,  14:35:14,1
1581,3,26.25,  2023-02-18,  16:12:22,1
1582,3,51,  2023-02-18,  15:25:42,1
1583,3,22.75,  2023-02-18,  13:32:56,1
1584,1,58.5,  2023-02-18,  14:54:05,1
1585,2,85.5,  2023-02-18,  16:06:12,1
1586,1,22.25,  2023-02-19,  15:26:47,1
1587,3,62.5,  2023-02-19,  09:57:20,1
1588,2,12.25,  2023-02-19,  13:33:33,1
1589,3,93.5,  2023-02-19,  09:03:33,1
1590,1,21,  2023-02-19,  10:16:33,1
1591,1,41.75,  2023-02-19,  10:12:46,1
1592,1,35.5,  2023-02-19,  10:26:29,1
1593,3,86.75,  2023-02-19,  11:18:27,1
1594,2,64,  2023-02-20,  15:01:15,1
1595,1,54.75,  2023-02-20,  08:21:52,1
1596,1,60.5,  2023-02-20,  13:49:41,1
1597,2,52.5,  2023-02-20,  10:27:28,1
1598,3,56.75,  2023-02-20,  16:22:04,1
1599,1,22.75,  2023-02-20,  15:28:15,1
1600,2,55,  2023-02-20,  15:16:47,1
1601,1,81,  2023-02-20,  14:13:52,1
1602,2,17.75,  2023-02-20,  14:01:03,1
1603,1,45,  2023-02-20,  10:25:22,1
1604,3,28,  2023-02-20,  15:34:02,1
1605,1,63.5,  2023-02-20,  13:09:15,1
1606,2,124.5,  2023-02-20,  11:49:13,1
1607,3,35,  2023-02-20,  15:50:56,1
1608,2,22.5,  2023-02-20,  14:17:22,1
1609,3,31.5,  2023-02-20,  12:57:07,1
1610,3,9,  2023-02-21,  13:15:02,1
1611,2,103.75,  2023-02-21,  08:44:56,1
1612,3,9.75,  2023-02-21,  16:56:07,1
1613,3,68,  2023-02-21,  15:45:25,1
1614,1,21.75,  2023-02-21,  15:48:02,1
1615,3,83.75,  2023-02-21,  11:43:46,1
1616,3,26.25,  2023-02-21,  08:07:37,1
1617,3,23.25,  2023-02-22,  16:21:46,1
1618,1,26.5,  2023-02-22,  11:42:13,1
1619,3,26.25,  2023-02-22,  08:16:13,1
1620,2,15.75,  2023-02-22,  15:05:17,1
1621,3,71.5,  2023-02-22,  10:51:22,1
1622,2,13.75,  2023-02-22,  13:25:31,1
1623,1,26.25,  2023-02-22,  10:41:52,1
1624,1,2,  2023-02-22,  15:39:40,1
1625,3,5.25,  2023-02-22,  09:24:56,1
1626,2,38.25,  2023-02-22,  11:45:07,1
1627,1,36.75,  2023-02-23,  09:16:54,1
1628,3,6,  2023-02-23,  12:16:26,1
1629,2,34.75,  2023-02-23,  15:30:44,1
1630,2,112.25,  2023-02-23,  15:24:44,1
1631,1,36.75,  2023-02-23,  10:42:53,1
1632,1,34.25,  2023-02-24,  14:13:50,1
1633,2,46.25,  2023-02-24,  09:00:34,1
1634,3,3.5,  2023-02-24,  10:42:45,1
1635,3,49.5,  2023-02-24,  16:42:52,1
1636,1,54,  2023-02-25,  12:27:33,1
1637,1,60,  2023-02-25,  09:01:34,1
1638,3,4,  2023-02-25,  10:32:13,1
1639,3,12,  2023-02-25,  15:33:04,1
1640,1,117,  2023-02-25,  12:26:59,1
1641,3,25.5,  2023-02-25,  15:52:15,1
1642,2,81.75,  2023-02-25,  16:34:35,1
1643,3,12.25,  2023-02-25,  12:09:34,1
1644,1,71,  2023-02-25,  10:12,1
1645,1,20.75,  2023-02-25,  11:24:30,1
1646,3,63,  2023-02-25,  15:59:04,1
1647,3,36.75,  2023-02-25,  16:55:24,1
1648,3,79,  2023-02-25,  08:46:42,1
1649,1,68.25,  2023-02-25,  16:50:47,1
1650,2,76.5,  2023-02-25,  11:00:11,1
1651,2,120.5,  2023-02-25,  13:28:47,1
1652,2,10,  2023-02-26,  16:24:25,1
1653,3,22.75,  2023-02-26,  08:08:17,1
1654,3,37.5,  2023-02-26,  13:07:09,1
1655,2,7.5,  2023-02-26,  13:21:46,1
1656,1,80.5,  2023-02-26,  10:26:30,1
1657,2,104.5,  2023-02-26,  13:48:25,1
1658,3,31.75,  2023-02-26,  14:42:37,1
1659,1,29.5,  2023-02-26,  09:26:15,1
1660,1,51.5,  2023-02-26,  09:39:03,1
1661,1,78.5,  2023-02-26,  11:51:49,1
1662,2,37.25,  2023-02-26,  10:32:42,1
1663,3,15.75,  2023-02-26,  15:23:38,1
1664,1,16.25,  2023-02-26,  10:04:09,1
1665,2,19.25,  2023-02-26,  14:51:04,1
1666,3,47.25,  2023-02-26,  10:59:42,1
1667,2,26,  2023-02-27,  12:12:10,1
1668,2,59.5,  2023-02-27,  15:08:50,1
1669,3,50.5,  2023-02-27,  13:26:17,1
1670,2,18,  2023-02-27,  12:43:56,1
1671,3,31.5,  2023-02-27,  12:20:21,1
1672,3,86,  2023-02-27,  10:39:28,1
1673,1,91,  2023-02-27,  13:06:30,1
1674,3,41.25,  2023-02-27,  13:02:43,1
1675,1,19.25,  2023-02-27,  08:39:35,1
1676,2,56.75,  2023-02-27,  14:58,1
1677,2,54,  2023-02-27,  08:59:14,1
1678,1,19.25,  2023-02-27,  08:17:19,1
1679,1,57,  2023-02-27,  12:01:26,1
1680,3,31.25,  2023-02-27,  14:20:07,1
1681,1,90,  2023-02-27,  08:54:12,1
1682,3,59.25,  2023-02-27,  14:36:52,1
1683,1,50,  2023-02-27,  12:14:50,1
1684,3,14,  2023-02-28,  09:58:06,1
1685,2,49,  2023-02-28,  09:50:59,1
1686,1,43,  2023-02-28,  08:05:05,1
1687,1,62.25,  2023-02-28,  11:33:10,1
1688,2,23.5,  2023-03-01,  14:29:56,1
1689,2,72.75,  2023-03-01,  11:46:52,1
1690,1,12,  2023-03-01,  16:14:50,1
1691,3,32,  2023-03-01,  12:35:53,1
1692,1,1.75,  2023-03-01,  16:13:13,1
